name,type,value,date
Lesotho,0,63.20000076293945,01/01/1990
Central African Republic,0,61.29999923706055,01/01/1990
Botswana,0,60.79999923706055,01/01/1990
Belize,0,60.60000038146973,01/01/1990
Eswatini,0,60.5,01/01/1990
South Africa,0,59.29999923706055,01/01/1990
Panama,0,58.20000076293945,01/01/1990
Brazil,0,57.93333307902018,01/01/1990
Nicaragua,0,57.400001525878906,01/01/1990
Zambia,0,56.54999923706055,01/01/1990
