name,type,value,date
Namibia,0,59.099998474121094,01/01/2015
Zambia,0,57.099998474121094,01/01/2015
Brazil,0,51.29999923706055,01/01/2015
Colombia,0,50.94999885559082,01/01/2015
Panama,0,50.60000038146973,01/01/2015
Honduras,0,49.79999923706055,01/01/2015
Costa Rica,0,48.55000114440918,01/01/2015
Benin,0,47.79999923706055,01/01/2015
Paraguay,0,47.75,01/01/2015
Chile,0,47.70000076293945,01/01/2015
