name,type,value,date
South Africa,0,63.20000076293945,01/01/2010
Zambia,0,55.599998474121094,01/01/2010
Lesotho,0,54.20000076293945,01/01/2010
Mozambique,0,54.0,01/01/2010
Honduras,0,53.67999954223633,01/01/2010
Colombia,0,53.4,01/01/2010
Brazil,0,52.44999980926514,01/01/2010
Panama,0,51.4,01/01/2010
Guinea-Bissau,0,50.70000076293945,01/01/2010
Paraguay,0,49.9,01/01/2010
