name,type,value,date
Brazil,0,59.7,01/01/1985
Honduras,0,59.5,01/01/1985
Guatemala,0,58.94999885559082,01/01/1985
Panama,0,58.900001525878906,01/01/1985
Chile,0,56.20000076293945,01/01/1985
Lesotho,0,56.0,01/01/1985
Botswana,0,54.20000076293945,01/01/1985
Ecuador,0,50.5,01/01/1985
Venezuela  RB,0,49.35000038146973,01/01/1985
Dominican Republic,0,49.14999961853027,01/01/1985
