name,type,value,date
Malawi,0,65.80000305175781,01/01/1995
South Africa,0,60.70000076293945,01/01/1995
Brazil,0,59.57999954223633,01/01/1995
Bolivia,0,58.14999961853027,01/01/1995
Colombia,0,57.80000114440918,01/01/1995
Suriname,0,57.599998474121094,01/01/1995
Panama,0,57.5,01/01/1995
Belize,0,56.30000019073486,01/01/1995
Paraguay,0,55.90000025431315,01/01/1995
Papua New Guinea,0,55.400001525878906,01/01/1995
