name,type,value,date
Honduras,0,59.5,1980
Brazil,0,59.14444478352865,1980
Guatemala,0,58.94999885559082,1980
Panama,0,58.900001525878906,1980
Chile,0,56.20000076293945,1980
Lesotho,0,56.0,1980
Botswana,0,54.20000076293945,1980
"Venezuela, RB",0,51.43333307902018,1980
Ecuador,0,50.5,1980
Dominican Republic,0,49.14999961853027,1980
