NAME,CODE,YEAR,VALUE
South Africa,ZAF,1993,59.3
South Africa,ZAF,1996,60.7
South Africa,ZAF,2000,57.8
South Africa,ZAF,2005,64.8
South Africa,ZAF,2008,63.0
South Africa,ZAF,2010,63.4
South Africa,ZAF,2014,63.0
