NAME,CODE,YEAR,VALUE
Bulgaria,BGR,1992,30.7
Bulgaria,BGR,2006,35.7
Bulgaria,BGR,2007,36.1
Bulgaria,BGR,2008,33.6
Bulgaria,BGR,2009,33.8
Bulgaria,BGR,2010,35.7
Bulgaria,BGR,2011,34.3
Bulgaria,BGR,2012,36.0
Bulgaria,BGR,2013,36.6
Bulgaria,BGR,2014,37.4
