NAME,CODE,YEAR,VALUE
Burkina Faso,BFA,1994,48.1
Burkina Faso,BFA,1998,49.9
Burkina Faso,BFA,2003,43.3
Burkina Faso,BFA,2009,39.8
Burkina Faso,BFA,2014,35.3
