NAME,CODE,YEAR,VALUE
Lao PDR,LAO,1992,34.3
Lao PDR,LAO,1997,34.9
Lao PDR,LAO,2002,32.6
Lao PDR,LAO,2007,35.4
Lao PDR,LAO,2012,36.4
