NAME,CODE,YEAR,VALUE
Macedonia  FYR,MKD,2009,42.8
Macedonia  FYR,MKD,2010,40.2
Macedonia  FYR,MKD,2011,40.1
Macedonia  FYR,MKD,2012,38.5
Macedonia  FYR,MKD,2013,36.9
Macedonia  FYR,MKD,2014,35.6
