NAME,CODE,YEAR,VALUE
Montenegro,MNE,2005,30.2
Montenegro,MNE,2006,30.0
Montenegro,MNE,2007,31.4
Montenegro,MNE,2008,30.5
Montenegro,MNE,2009,31.0
Montenegro,MNE,2010,28.9
Montenegro,MNE,2011,30.8
Montenegro,MNE,2012,32.3
Montenegro,MNE,2013,32.4
Montenegro,MNE,2014,31.9
