NAME,CODE,YEAR,VALUE
Kosovo,XKX,2003,29.0
Kosovo,XKX,2005,31.2
Kosovo,XKX,2006,30.3
Kosovo,XKX,2009,31.8
Kosovo,XKX,2010,33.3
Kosovo,XKX,2011,27.8
Kosovo,XKX,2012,29.0
Kosovo,XKX,2013,26.3
Kosovo,XKX,2014,27.3
Kosovo,XKX,2015,26.4
Kosovo,XKX,2016,26.5
