NAME,CODE,YEAR,VALUE
Nigeria,NGA,1985,38.7
Nigeria,NGA,1992,45.0
Nigeria,NGA,1996,51.9
Nigeria,NGA,2003,40.1
Nigeria,NGA,2009,43.0
