NAME,CODE,YEAR,VALUE
Malaysia,MYS,1984,48.6
Malaysia,MYS,1987,47.0
Malaysia,MYS,1989,46.2
Malaysia,MYS,1992,47.7
Malaysia,MYS,1995,48.5
Malaysia,MYS,1997,49.1
Malaysia,MYS,2004,46.1
Malaysia,MYS,2007,46.1
Malaysia,MYS,2008,45.5
Malaysia,MYS,2011,43.9
Malaysia,MYS,2013,41.3
Malaysia,MYS,2015,41.0
