NAME,CODE,YEAR,VALUE
Niger,NER,1992,36.1
Niger,NER,1994,41.5
Niger,NER,2005,44.4
Niger,NER,2007,37.3
Niger,NER,2011,31.5
Niger,NER,2014,34.3
