NAME,CODE,YEAR,VALUE
Slovak Republic,SVK,1996,25.8
Slovak Republic,SVK,2004,27.1
Slovak Republic,SVK,2005,29.3
Slovak Republic,SVK,2006,25.8
Slovak Republic,SVK,2007,24.7
Slovak Republic,SVK,2008,26.0
Slovak Republic,SVK,2009,27.2
Slovak Republic,SVK,2010,27.3
Slovak Republic,SVK,2011,26.5
Slovak Republic,SVK,2012,26.1
Slovak Republic,SVK,2013,28.1
Slovak Republic,SVK,2014,26.1
Slovak Republic,SVK,2015,26.5
