NAME,CODE,YEAR,VALUE
West Bank and Gaza,PSE,2004,34.0
West Bank and Gaza,PSE,2005,34.7
West Bank and Gaza,PSE,2006,34.0
West Bank and Gaza,PSE,2007,35.6
West Bank and Gaza,PSE,2009,34.5
West Bank and Gaza,PSE,2010,35.3
West Bank and Gaza,PSE,2011,34.4
West Bank and Gaza,PSE,2016,33.7
