NAME,CODE,YEAR,VALUE
Vietnam,VNM,1992,35.7
Vietnam,VNM,1998,35.4
Vietnam,VNM,2002,37.0
Vietnam,VNM,2004,36.8
Vietnam,VNM,2006,35.8
Vietnam,VNM,2008,35.6
Vietnam,VNM,2010,39.3
Vietnam,VNM,2012,35.6
Vietnam,VNM,2014,34.8
Vietnam,VNM,2016,35.3
