NAME,CODE,YEAR,VALUE
Tajikistan,TJK,1999,29.5
Tajikistan,TJK,2003,32.7
Tajikistan,TJK,2004,33.6
Tajikistan,TJK,2007,32.2
Tajikistan,TJK,2009,30.8
Tajikistan,TJK,2015,34.0
