NAME,CODE,YEAR,VALUE
Romania,ROU,1989,23.3
Romania,ROU,1992,25.5
Romania,ROU,1994,28.2
Romania,ROU,2006,39.6
Romania,ROU,2007,37.5
Romania,ROU,2008,36.4
Romania,ROU,2009,35.6
Romania,ROU,2010,35.5
Romania,ROU,2011,35.9
Romania,ROU,2012,36.5
Romania,ROU,2013,36.9
Romania,ROU,2014,36.0
Romania,ROU,2015,35.9
