NAME,CODE,YEAR,VALUE
Pakistan,PAK,1987,33.3
Pakistan,PAK,1990,33.2
Pakistan,PAK,1996,28.7
Pakistan,PAK,1998,33.1
Pakistan,PAK,2001,30.4
Pakistan,PAK,2004,32.5
Pakistan,PAK,2005,32.7
Pakistan,PAK,2007,31.6
Pakistan,PAK,2010,29.8
Pakistan,PAK,2011,30.9
Pakistan,PAK,2013,30.7
Pakistan,PAK,2015,33.5
