NAME,CODE,YEAR,VALUE
Zambia,ZMB,1991,60.5
Zambia,ZMB,1993,52.6
Zambia,ZMB,1996,48.3
Zambia,ZMB,1998,49.1
Zambia,ZMB,2002,42.1
Zambia,ZMB,2004,54.3
Zambia,ZMB,2006,54.6
Zambia,ZMB,2010,55.6
Zambia,ZMB,2015,57.1
