NAME,CODE,YEAR,VALUE
Belgium,BEL,2003,28.1
Belgium,BEL,2004,30.5
Belgium,BEL,2005,29.3
Belgium,BEL,2006,28.1
Belgium,BEL,2007,29.2
Belgium,BEL,2008,28.4
Belgium,BEL,2009,28.5
Belgium,BEL,2010,28.4
Belgium,BEL,2011,28.1
Belgium,BEL,2012,27.5
Belgium,BEL,2013,27.7
Belgium,BEL,2014,28.1
Belgium,BEL,2015,27.7
